"date","trap.visit.id","station","turbidity","water.vel","dissolved.oxygen","water.depth","environmental.comments","calendar.year","water.year"
2021-05-02,9568,"ST004L1",2.62,NA,9.18,210,"Velocimeter not working.",2021,2021
2021-05-03,9569,"ST004L1",2.48,NA,8.46,187,"Velocimeter malfunctioning.",2021,2021
2021-05-04,9571,"ST004L1",3.7,NA,8.65,160,"Malfunctioning velocimeter.",2021,2021
2021-05-05,9573,"ST004L1",4.21,NA,7.54,157,"velocimeter was taken to AR for troubleshooting",2021,2021
2021-05-06,9575,"ST004L1",3.97,NA,7.24,130,NA,2021,2021
2021-05-07,9577,"ST004L1",3.5,NA,7.47,157,"* velocimeter read 0.0-0.1m/s, still unsure of its validity

* DO reading likely inaccurate",2021,2021
2021-05-10,9579,"ST004L1",NA,NA,9.2,184,"Velocimeter not working",2021,2021
2021-05-11,9581,"ST004L1",2.23,NA,8.75,163,"Velocimeter not working.",2021,2021
2021-05-12,9583,"ST004L1",4.82,NA,9.9,196,"Velocimeter with the LAR crew.",2021,2021
2021-05-13,9585,"ST004L1",3.04,0.9,9.54,280,NA,2021,2021
2021-05-14,9587,"ST004L1",4.47,0.9,9.54,261,NA,2021,2021
2021-05-17,9589,"ST004L1",NA,0.8,9.36,203,NA,2021,2021
2021-05-18,9591,"ST004L1",4.35,0.6,9.12,247,NA,2021,2021
2021-05-19,9593,"ST004L1",1.34,0.8,9.28,242,NA,2021,2021
2021-05-20,9595,"ST004L1",2.73,0.6,9.43,219,NA,2021,2021
2021-05-21,9596,"ST004L1",2.6,0.5,9.99,219,NA,2021,2021
2021-05-24,9599,"ST004L1",NA,0.8,10.11,139,NA,2021,2021
2021-05-25,9601,"ST004L1",1.56,0.6,9.32,124,NA,2021,2021
2021-05-26,9603,"ST004L1",3.84,0.5,8.42,173,NA,2021,2021
2021-05-27,9605,"ST004L1",4.32,0.6,8.52,167,NA,2021,2021
2021-05-28,9608,"ST004L1",3.08,0.5,9.18,128,NA,2021,2021
2021-05-31,9610,"ST004L1",NA,0.8,8.71,128,NA,2021,2021
2021-06-01,9612,"ST004L1",3.25,0.8,8.51,139,NA,2021,2021
2021-06-02,9614,"ST004L1",2.63,0.6,8.23,145,NA,2021,2021
2021-06-03,9616,"ST004L1",2.03,0.6,8.61,154,NA,2021,2021
2022-01-05,9618,"ST004L1",NA,NA,NA,NA,"No environmentals recorded",2022,2022
2022-01-06,9620,"ST004L1",3.96,0.5,10.58,119,NA,2022,2022
2022-01-07,9622,"ST004L1",3.5,0.2,10.04,111,NA,2022,2022
2022-01-09,9624,"ST004L1",NA,0.3,10.6,108,NA,2022,2022
2022-01-10,9626,"ST004L1",2.77,0.4,11.25,105,NA,2022,2022
2022-01-11,9628,"ST004L1",3.12,0.3,11.45,103,NA,2022,2022
2022-01-12,9630,"ST004L1",2.82,0.4,11.74,120,NA,2022,2022
2022-01-14,9631,"ST004L1",NA,0.3,11.25,105,NA,2022,2022
2022-01-15,9632,"ST004L1",2.28,0.4,11.77,106,NA,2022,2022
2022-01-16,9633,"ST004L1",2.07,0.2,11.1,108,NA,2022,2022
2022-01-17,9634,"ST004L1",1.68,0.4,11.81,98,NA,2022,2022
2022-01-18,9640,"ST004L1",1.93,0.2,11.44,149,NA,2022,2022
2022-01-19,9642,"ST004L1",1.64,0.4,11.34,124,NA,2022,2022
2022-01-20,9644,"ST004L1",1.81,0.2,10.91,125,NA,2022,2022
2022-01-21,9646,"ST004L1",1.33,0.3,12.06,108,NA,2022,2022
2022-01-22,9648,"ST004L1",2.04,0.4,11.8,128,NA,2022,2022
2022-01-23,9651,"ST004L1",1.12,0.3,11.42,94,NA,2022,2022
2022-01-24,9652,"ST004L1",2.76,0.2,12.55,112,NA,2022,2022
2022-01-25,9654,"ST004L1",1.15,0.2,11.35,111,NA,2022,2022
2022-01-26,9656,"ST004L1",1.49,0.5,12.24,83,NA,2022,2022
2022-01-27,9658,"ST004L1",1.85,0.2,11.45,105,NA,2022,2022
2022-01-28,9660,"ST004L1",2.85,0.3,12.08,117,NA,2022,2022
2022-01-29,9661,"ST004L1",1.56,NA,NA,124,"DO reading inaccurate",2022,2022
2022-01-30,9664,"ST004L1",4.31,0.3,11.6,149,NA,2022,2022
2022-01-31,9666,"ST004L1",1.66,0.2,11.8,110,NA,2022,2022
2022-02-01,9668,"ST004L1",1.13,0.4,11.82,158,NA,2022,2022
2022-02-02,9670,"ST004L1",7.01,0.5,11.87,179,NA,2022,2022
2022-02-03,9673,"ST004L1",4.42,0.5,11.75,258,NA,2022,2022
2022-02-04,9674,"ST004L1",3.62,0.5,11.34,277,NA,2022,2022
2022-02-05,9678,"ST004L1",2.97,0.9,11.68,256,NA,2022,2022
2022-02-06,9679,"ST004L1",2.22,0.9,11.78,289,NA,2022,2022
2022-02-07,9680,"ST004L1",2.03,0.4,11.66,276,NA,2022,2022
2022-02-08,9682,"ST004L1",1.84,0.8,11.55,266,NA,2022,2022
2022-02-09,9684,"ST004L1",2.27,0.8,11.45,272,NA,2022,2022
2022-02-10,9686,"ST004L1",1.91,0.3,11.06,265,NA,2022,2022
2022-02-11,9690,"ST004L1",1.92,0.4,11.42,277,NA,2022,2022
2022-02-12,9691,"ST004L1",2.08,0.8,11.52,286,NA,2022,2022
2022-02-13,9692,"ST004L1",1.57,0.4,11.15,230,NA,2022,2022
2022-02-14,9694,"ST004L1",1.99,0.7,11.72,236,NA,2022,2022
2022-02-15,9696,"ST004L1",2.43,0.5,11.11,233,NA,2022,2022
2022-02-16,9698,"ST004L1",2.78,0.5,11.64,231,NA,2022,2022
2022-02-17,9700,"ST004L1",2.32,0.8,12.27,241,NA,2022,2022
2022-02-18,9702,"ST004L1",1.14,0.8,11.96,242,NA,2022,2022
2022-02-19,9705,"ST004L1",1.39,0.7,12.01,210,NA,2022,2022
2022-02-20,9706,"ST004L1",1.82,0.3,11.55,222,NA,2022,2022
2022-02-21,9709,"ST004L1",1.73,0.6,11.65,203,NA,2022,2022
2022-02-22,9710,"ST004L1",1.83,0.7,11.72,227,NA,2022,2022
2022-02-23,9712,"ST004L1",2.01,0.4,11.21,214,NA,2022,2022
2022-02-24,9714,"ST004L1",1.09,0.7,12.36,198,NA,2022,2022
2022-02-25,9716,"ST004L1",1.28,0.5,12.31,215,NA,2022,2022
2022-02-26,9718,"ST004L1",2,0.4,11.69,221,NA,2022,2022
2022-02-27,9720,"ST004L1",2.43,0.7,11.98,200,NA,2022,2022
2022-02-28,9722,"ST004L1",2.27,0.6,11.69,184,NA,2022,2022
2022-03-01,9724,"ST004L1",2.19,0.5,11.3,209,NA,2022,2022
2022-03-02,9726,"ST004L1",1.52,0.5,12.11,194,NA,2022,2022
2022-03-03,9728,"ST004L1",2.16,0.5,10.99,213,NA,2022,2022
2022-03-04,9730,"ST004L1",2.3,0.4,11.2,217,NA,2022,2022
2022-03-05,9732,"ST004L1",2.88,0.4,11.33,220,NA,2022,2022
2022-03-06,9733,"ST004L1",2.61,0.5,11.71,189,NA,2022,2022
2022-03-07,9736,"ST004L1",2.63,0.4,11.71,165,NA,2022,2022
2022-03-08,9738,"ST004L1",1.14,0.5,10.86,189,NA,2022,2022
2022-03-09,9740,"ST004L1",2.13,0.4,11.3,179,NA,2022,2022
2022-03-10,9741,"ST004L1",0.96,0.3,10.68,192,NA,2022,2022
2022-03-11,9744,"ST004L1",0.94,0.5,11.58,163,NA,2022,2022
2022-03-12,9746,"ST004L1",1.67,0.6,11.28,186,NA,2022,2022
2022-03-13,9749,"ST004L1",1.5,0.2,10.28,185,NA,2022,2022
2022-03-14,9750,"ST004L1",2.64,0.3,10.66,169,NA,2022,2022
2022-03-15,9752,"ST004L1",1.34,0.4,10.33,166,NA,2022,2022
2022-03-16,9753,"ST004L1",0.99,0.6,9.36,174,NA,2022,2022
2022-03-17,9756,"ST004L1",1.91,0.2,9.38,165,NA,2022,2022
2022-03-18,9759,"ST004L1",1.37,0.4,9.36,155,NA,2022,2022
2022-03-19,9760,"ST004L1",1.61,0.4,9.14,150,NA,2022,2022
2022-03-20,9763,"ST004L1",1.96,0.2,9.94,146,NA,2022,2022
2022-03-21,9764,"ST004L1",1.74,0.4,9.96,157,NA,2022,2022
2022-03-22,9766,"ST004L1",1.13,0.4,9.68,136,NA,2022,2022
2022-03-23,9768,"ST004L1",2.43,0.5,9.43,150,"Rev counter went past 99999 and reset to 00164.",2022,2022
2022-03-24,9770,"ST004L1",1.65,0.2,8.74,146,NA,2022,2022
2022-03-25,9772,"ST004L1",2.01,0.2,9.14,145,NA,2022,2022
2022-03-26,9774,"ST004L1",2.3,0.2,8.52,160,NA,2022,2022
2022-03-27,9778,"ST004L1",1.84,0.5,8.75,155,NA,2022,2022
2022-03-28,9779,"ST004L1",3.32,0.4,8.58,148,NA,2022,2022
2022-03-29,9780,"ST004L1",2.44,0.6,9.47,168,NA,2022,2022
2022-03-30,9782,"ST004L1",1.8,0.4,9.44,135,NA,2022,2022
2022-03-31,9784,"ST004L1",1.98,0.3,9.54,145,NA,2022,2022
2022-04-01,9786,"ST004L1",2.14,0.3,9.54,150,NA,2022,2022
2022-04-02,9790,"ST004L1",2.93,0.4,9.16,107,NA,2022,2022
2022-04-03,9791,"ST004L1",1.99,0.3,9,140,NA,2022,2022
2022-04-04,9792,"ST004L1",3.17,0.6,9.26,149,NA,2022,2022
2022-04-05,9794,"ST004L1",2.84,0.3,9.04,145,NA,2022,2022
2022-04-06,9796,"ST004L1",2.08,0.3,9.68,112,NA,2022,2022
2022-04-07,9797,"ST004L1",1.65,0.5,9.15,138,NA,2022,2022
2022-04-08,9800,"ST004L1",1.5,0.4,8.27,133,NA,2022,2022
2022-04-09,9802,"ST004L1",3.66,0.4,8.51,99,NA,2022,2022
2022-04-10,9803,"ST004L1",3.22,0.4,8.64,134,NA,2022,2022
2022-04-11,9804,"ST004L1",2.23,0.4,9.14,105,NA,2022,2022
2022-04-12,9808,"ST004L1",2.79,0.6,9.78,134,NA,2022,2022
2022-04-13,9810,"ST004L1",1.43,0.3,10.27,87,NA,2022,2022
2022-04-14,9812,"ST004L1",3.13,0.4,9.69,106,NA,2022,2022
2022-04-15,9815,"ST004L1",1.59,0.2,9.47,87,NA,2022,2022
2022-04-16,9816,"ST004L1",1.17,0.2,8.7,99,NA,2022,2022
2022-04-17,9819,"ST004L1",2.83,0.3,9.18,128,NA,2022,2022
2022-04-18,9820,"ST004L1",1.3,0.5,9.04,89,NA,2022,2022
2022-04-19,9822,"ST004L1",1.93,0.5,8.79,105,NA,2022,2022
2022-04-20,9824,"ST004L1",2.25,0.3,8.94,117,NA,2022,2022
2022-04-21,9826,"ST004L1",3.32,0.3,9.19,129,NA,2022,2022
2022-04-22,9829,"ST004L1",2.04,0.5,10.1,180,NA,2022,2022
2022-04-23,9830,"ST004L1",2.69,0.4,10.1,192,NA,2022,2022
2022-04-24,9833,"ST004L1",2.21,0.6,10.03,218,NA,2022,2022
2022-04-25,9834,"ST004L1",1.8,0.6,9.66,216,NA,2022,2022
2022-04-26,9836,"ST004L1",1.29,0.6,9.32,202,NA,2022,2022
2022-04-27,9838,"ST004L1",2.15,0.4,8.96,178,NA,2022,2022
2022-04-28,9840,"ST004L1",1.89,0.7,9.25,190,NA,2022,2022
2022-04-29,9842,"ST004L1",1.75,0.5,9.67,218,NA,2022,2022
2022-04-30,9844,"ST004L1",3.26,0.7,9.52,231,NA,2022,2022
2022-05-01,9845,"ST004L1",3.03,0.6,9.81,212,NA,2022,2022
2022-05-02,9846,"ST004L1",3.01,0.7,9.51,214,NA,2022,2022
2022-05-03,9847,"ST004L1",2.29,0.5,9.3,185,NA,2022,2022
2022-05-04,9852,"ST004L1",1.31,0.4,8.57,202,NA,2022,2022
2022-05-05,9855,"ST004L1",3.5,0.5,9.05,204,NA,2022,2022
2022-05-06,9856,"ST004L1",1.12,0.3,9.75,231,NA,2022,2022
2022-05-07,9858,"ST004L1",3.96,0.5,9.69,264,NA,2022,2022
2022-05-08,9861,"ST004L1",2.43,0.8,9.54,245,NA,2022,2022
2022-05-09,9862,"ST004L1",2.44,0.8,10.41,226,NA,2022,2022
2022-05-10,9864,"ST004L1",3.66,0.7,10.78,207,NA,2022,2022
2022-05-11,9866,"ST004L1",1.69,0.6,9.61,177,NA,2022,2022
2022-05-12,9867,"ST004L1",1.23,0.3,9.77,201,NA,2022,2022
2022-05-13,9868,"ST004L1",1.69,0.5,10.03,213,NA,2022,2022
2022-05-14,9872,"ST004L1",1.1,0.5,9.63,231,NA,2022,2022
2022-05-15,9874,"ST004L1",2.2,0.4,9.09,192,NA,2022,2022
2022-05-16,9876,"ST004L1",2.16,0.7,8.35,196,NA,2022,2022
2022-05-17,9878,"ST004L1",1.92,0.5,8.31,182,NA,2022,2022
2022-05-18,9880,"ST004L1",2,0.4,8.33,192,NA,2022,2022
2022-05-19,9882,"ST004L1",2.39,0.7,8.08,179,NA,2022,2022
2022-05-20,9885,"ST004L1",3.16,0.3,8.12,183,NA,2022,2022
2022-05-22,9886,"ST004L1",NA,0.7,8.96,137,NA,2022,2022
2022-05-23,9888,"ST004L1",4.01,0.6,8.27,181,NA,2022,2022
2022-05-24,9890,"ST004L1",2.24,0.5,8.21,168,NA,2022,2022
2022-05-25,9892,"ST004L1",1.53,0.5,7.8,162,NA,2022,2022
2022-05-26,9896,"ST004L1",1.95,0.5,7.98,189,NA,2022,2022
2022-05-27,9897,"ST004L1",2.5,0.6,8.54,206,NA,2022,2022
2022-05-30,9898,"ST004L1",NA,0.7,8.88,185,NA,2022,2022
2022-05-31,9899,"ST004L1",1.6,0.7,8.82,210,NA,2022,2022
2022-06-01,9902,"ST004L1",1.45,0.8,8.64,202,NA,2022,2022
2022-06-02,9904,"ST004L1",1.81,0.8,8.39,187,NA,2022,2022
2022-06-03,9906,"ST004L1",2.21,0.7,8.44,239,NA,2022,2022
2022-06-05,9908,"ST004L1",NA,0.3,8.54,207,NA,2022,2022
2022-06-06,9910,"ST004L1",2.34,0.8,8.32,216,NA,2022,2022
2022-06-07,9912,"ST004L1",2.29,0.9,7.89,212,NA,2022,2022
2022-06-08,9914,"ST004L1",2.27,0.4,7.25,194,NA,2022,2022
2023-01-21,9923,"ST004L1",NA,0.5,9.69,230,NA,2023,2023
2023-01-22,9924,"ST004L1",9.99,0.4,10.9,224,NA,2023,2023
2023-01-24,9925,"ST004L1",NA,0.3,10.82,242,NA,2023,2023
2023-01-25,9926,"ST004L1",7.6,0.3,11.74,230,NA,2023,2023
2023-01-26,9927,"ST004L1",7.75,0.5,11.15,205,NA,2023,2023
2023-01-27,9928,"ST004L1",8.18,0.3,10.5,163,NA,2023,2023
2023-01-28,9930,"ST004L1",NA,0.3,11.06,122,NA,2023,2023
2023-01-28,9929,"ST004L1",8.5,0.3,11.06,122,NA,2023,2023
2023-01-29,9933,"ST004L1",5.39,0.2,10.62,132,NA,2023,2023
2023-01-30,9934,"ST004L1",5.84,0.2,10.77,111,NA,2023,2023
2023-01-31,9936,"ST004L1",4.45,NA,11.2,100,"Velocity recorded inaccurate",2023,2023
2023-02-01,9937,"ST004L1",5.32,NA,11.47,80,"Velocity not recorded",2023,2023
2023-02-02,9938,"ST004L1",5.18,0.4,10.29,65,NA,2023,2023
2023-02-03,9939,"ST004L1",5.31,0.4,10.18,94,NA,2023,2023
2023-02-04,9944,"ST004L1",4.8,0.4,11.35,95,NA,2023,2023
2023-02-05,9946,"ST004L1",4.84,0.3,10.98,70,NA,2023,2023
2023-02-06,9947,"ST004L1",3.9,0.4,11.54,95,NA,2023,2023
2023-02-07,9948,"ST004L1",3.72,0.4,11.04,103,NA,2023,2023
2023-02-08,9951,"ST004L1",2.67,NA,11.24,85,NA,2023,2023
2023-02-09,9956,"ST004L1",5.3,0.3,9.97,70,NA,2023,2023
2023-02-10,9957,"ST004L1",6.18,0.4,9.51,63,NA,2023,2023
2023-02-11,9958,"ST004L1",1.86,0.2,10.42,65,NA,2023,2023
2023-02-12,9960,"ST004L1",3.57,0.1,10.65,60,NA,2023,2023
2023-02-13,9962,"ST004L1",3.59,0.3,11.04,39,NA,2023,2023
2023-02-14,9963,"ST004L1",3.84,0.3,10.92,73,NA,2023,2023
2023-02-15,9966,"ST004L1",2.52,0.4,11.75,70,NA,2023,2023
2023-02-16,9967,"ST004L1",4.35,0.5,10.52,67,NA,2023,2023
2023-02-17,9968,"ST004L1",4.62,0.5,10.71,92,NA,2023,2023
2023-02-18,9971,"ST004L1",2.25,0.4,11.75,75,NA,2023,2023
2023-02-19,9974,"ST004L1",2.65,0.2,11.91,80,NA,2023,2023
2023-02-20,9976,"ST004L1",1.87,0.3,11.15,79,NA,2023,2023
2023-02-21,9978,"ST004L1",2.95,0.4,11.04,81,NA,2023,2023
2023-02-22,9979,"ST004L1",2.27,0.3,11.44,95,NA,2023,2023
2023-02-23,9992,"ST004L1",4.7,0.3,9.67,95,NA,2023,2023
2023-02-24,9983,"ST004L1",NA,0.4,12.13,85,NA,2023,2023
2023-02-25,9984,"ST004L1",4.53,0.5,11.55,114,NA,2023,2023
2023-02-26,9986,"ST004L1",8.67,0.5,11.3,155,NA,2023,2023
2023-02-27,9988,"ST004L1",5.38,0.7,11.12,145,NA,2023,2023
2023-02-28,9990,"ST004L1",3.93,0.7,10.35,167,NA,2023,2023
2023-03-01,9993,"ST004L1",11.8,0.4,11.39,264,NA,2023,2023
2023-03-02,9995,"ST004L1",NA,0.8,11.03,NA,"Water depth greater than 300 cm",2023,2023
2023-03-03,9997,"ST004L1",17.2,0.6,10,275,NA,2023,2023
2023-03-04,9999,"ST004L1",5.54,NA,NA,237,NA,2023,2023
2023-03-05,10002,"ST004L1",7.82,0.2,10.39,232,NA,2023,2023
2023-03-06,10004,"ST004L1",4.6,0.5,10.78,240,NA,2023,2023
2023-03-07,10006,"ST004L1",4.46,0.4,10.49,234,NA,2023,2023
2023-03-08,10007,"ST004L1",3.97,0.4,10.57,125,NA,2023,2023
2023-03-09,10008,"ST004L1",11.45,0.5,11.1,250,NA,2023,2023
2023-03-10,10011,"ST004L1",NA,0.4,11.19,233,NA,2023,2023
2023-03-11,10012,"ST004L1",46,0.9,10.54,NA,"Water depth greater than 300 cm.",2023,2023
2023-03-12,10016,"ST004L1",13.23,0.4,10.09,NA,"Water depth > 300 cm",2023,2023
2023-03-13,10018,"ST004L1",27.15,0.4,9.98,NA,"Water depth > 300",2023,2023
2023-03-14,10020,"ST004L1",25.4,0.3,9.33,NA,"Water depth > 300 cm",2023,2023
2023-03-15,10022,"ST004L1",17.45,0.2,9.56,NA,"Water depth >300 cm. 
",2023,2023
2023-03-16,10025,"ST004L1",29.75,0.2,9.1,NA,"Water depth > 300 cm",2023,2023
2023-03-17,10026,"ST004L1",19.95,0.1,11.5,NA,"Water depth > 300 cm",2023,2023
2023-03-18,10027,"ST004L1",14.46,0.1,10.16,NA,"Water depth > 300 cm",2023,2023
2023-03-19,10032,"ST004L1",19.5,0.1,10.61,NA,"Water depth greater than 300 cm",2023,2023
2023-03-20,10033,"ST004L1",14.99,0.6,10.51,NA,"Water depth greater than 300 cm",2023,2023
2023-03-21,10034,"ST004L1",15.15,0.4,10.62,NA,"Water depth greater than 300 cm",2023,2023
2023-03-22,10036,"ST004L1",10.97,0.1,10.7,NA,"Water depth > 300 cm",2023,2023
2023-03-23,10037,"ST004L1",35.65,0.4,10.9,NA,"River depth > 300 cm.",2023,2023
2023-03-24,10038,"ST004L1",26.55,0.3,10.21,NA,"Water depth > 300 cm.",2023,2023
2023-03-25,10039,"ST004L1",8.46,0.6,10.84,NA,"Water depth > 300 cm.",2023,2023
2023-03-26,10044,"ST004L1",8.91,0.4,11.12,NA,"Water depth greater than 300 cm",2023,2023
2023-03-27,10045,"ST004L1",7.35,0.6,11.31,NA,"Water depth greater than 300 cm",2023,2023
2023-03-28,10048,"ST004L1",6.66,0.3,10.11,NA,"Water depth greater than 300 cm",2023,2023
2023-03-29,10049,"ST004L1",4.89,0.2,10.15,NA,"Water depth > 300 cm.",2023,2023
2023-03-30,10056,"ST004L1",11.5,0.2,9.4,NA,"Water depth > 300 cm",2023,2023
2023-03-31,10057,"ST004L1",24,0.1,10.4,NA,"Water depth > 300 cm",2023,2023
2023-04-01,10058,"ST004L1",9.45,0.2,8.28,NA,"Water depth > 300 cm.",2023,2023
2023-04-02,10059,"ST004L1",7.63,0.2,12.3,NA,"Water depth > 300 cm",2023,2023
2023-04-03,10060,"ST004L1",7.37,0.4,9.67,NA,"Water depth > 300 cm",2023,2023
2023-04-04,10061,"ST004L1",7.29,0.4,10.11,NA,"Water depth > 300 cm",2023,2023
2023-04-05,10064,"ST004L1",7.35,0.3,10.76,NA,"Water depth greater than 300 cm",2023,2023
2023-04-06,10065,"ST004L1",8.85,0.3,10.8,NA,"Water depth greater than 300 cm",2023,2023
2023-04-07,10066,"ST004L1",10.5,0.2,10.4,NA,NA,2023,2023
2023-04-08,10069,"ST004L1",3.63,0.4,9.76,NA,"Water depth greater than 300 cm",2023,2023
2023-04-08,10070,"ST004L1",NA,0.4,10.39,NA,"Water depth greater than 300 cm",2023,2023
2023-04-09,10074,"ST004L1",4.86,0.2,9.51,NA,"Water depth greater than 300 cm",2023,2023
2023-04-10,10076,"ST004L1",4.93,0.5,9.72,NA,NA,2023,2023
2023-04-11,10078,"ST004L1",5.53,0.5,9.61,NA,"Water depth greater than 300 cm",2023,2023
2023-04-12,10080,"ST004L1",5.14,0.3,9.97,NA,"Water depth > 300 cm",2023,2023
2023-04-13,10081,"ST004L1",8,0.2,10.5,NA,"Water depth > 300 cm.",2023,2023
2023-04-14,10082,"ST004L1",7.96,0.3,10.8,NA,"Water depth > 300 cm",2023,2023
2023-04-15,10085,"ST004L1",3.73,0.2,9.48,NA,"Water depth > 300 cm",2023,2023
2023-04-16,10087,"ST004L1",6.14,0.4,10.16,NA,"Water depth greater than 300 cm",2023,2023
2023-04-17,10090,"ST004L1",4.81,0.5,9.86,NA,"Water depth greater than 300 cm",2023,2023
2023-04-18,10092,"ST004L1",5.49,0.2,9.05,NA,NA,2023,2023
2023-04-19,10093,"ST004L1",4.5,0.2,8.25,231,NA,2023,2023
2023-04-20,10095,"ST004L1",5.27,0.2,8.8,NA,"Water depth > 300 cm",2023,2023
2023-04-21,10096,"ST004L1",8.89,0.4,10,NA,"Water depth > 300 cm.",2023,2023
2023-04-22,10099,"ST004L1",2.29,0.3,10.43,NA,"Water depth > 300 cm.",2023,2023
2023-04-23,10102,"ST004L1",4.24,0.2,9.46,NA,NA,2023,2023
2023-04-24,10104,"ST004L1",3.68,0.4,9.99,NA,"Water depth greater than 300 cm",2023,2023
2023-04-25,10106,"ST004L1",4.91,0.4,9.75,NA,"Water depth greater than 300 cm",2023,2023
2023-04-26,10107,"ST004L1",3.09,0.5,10.08,NA,"Water depth > 300 cm",2023,2023
2023-04-27,10109,"ST004L1",6.53,NA,10.1,NA,"Water depth > 300 cm.

Velocimeter not functioning correctly.",2023,2023
2023-04-28,10110,"ST004L1",5.2,0.2,10,NA,"Water depth > 300 cm",2023,2023
2023-04-29,10113,"ST004L1",2.83,0.3,9.75,NA,"Water depth > 300 cm",2023,2023
2023-04-30,10116,"ST004L1",4.82,0.2,9.81,NA,"Water depth greater than 300 cm.",2023,2023
2023-05-01,10118,"ST004L1",4.95,0.5,9.76,NA,"Water depth greater than 300 cm",2023,2023
2023-05-02,10120,"ST004L1",2.34,0.4,10.1,NA,"Water depth greater than 300 cm",2023,2023
2023-05-03,10121,"ST004L1",3.44,0.3,10.16,NA,"Water depth > 300 cm",2023,2023
2023-05-04,10124,"ST004L1",2.34,0.5,8.38,278,NA,2023,2023
2023-05-05,10125,"ST004L1",1.55,0.1,8.01,245,NA,2023,2023
2023-05-06,10127,"ST004L1",2.75,0.1,7.93,244,NA,2023,2023
2023-05-06,10128,"ST004L1",NA,0.4,8.2,255,NA,2023,2023
2023-05-07,10130,"ST004L1",2.97,0.3,10,NA,"Water depth greater than 300 cm",2023,2023
2023-05-08,10133,"ST004L1",3.6,0.3,10.15,NA,"Water depth greater than 300 cm",2023,2023
2023-05-09,10134,"ST004L1",4.03,0.4,10.35,NA,"Water depth greater than 300 cm",2023,2023
2023-05-10,10136,"ST004L1",2.07,0.1,9.95,NA,"Water depth > 300 cm",2023,2023
2023-05-11,10138,"ST004L1",5.31,0.2,10.2,NA,"Water depth > 300 cm",2023,2023
2023-05-12,10139,"ST004L1",5.34,0.4,12.81,NA,"Water depth > 300 cm",2023,2023
2023-05-13,10142,"ST004L1",2.84,0.5,9.51,NA,"Water depth > 300 cm",2023,2023
2023-05-14,10143,"ST004L1",3.39,0.5,9.11,NA,"Water depth > 300 cm",2023,2023
2023-05-15,10146,"ST004L1",3.77,0.4,9.24,NA,"Water depth > 300 cm",2023,2023
2023-05-16,10149,"ST004L1",3.5,0.8,8.8,NA,"Water depth > 300 cm.",2023,2023
2023-05-17,10151,"ST004L1",3.16,0.5,9.2,NA,"Water depth greater than 300 cm",2023,2023
2023-05-18,10152,"ST004L1",5.82,0.4,10.43,NA,"Water depth > 300 cm",2023,2023
2023-05-19,10153,"ST004L1",5.65,0.4,10.6,NA,"Water depth > 300 cm",2023,2023
2023-05-20,10158,"ST004L1",3.24,0.2,9.33,NA,"Water depth greater than 300 cm",2023,2023
2023-05-21,10159,"ST004L1",2.92,0.5,9.68,NA,"Water depth greater than 300 cm",2023,2023
2023-05-22,10161,"ST004L1",3.75,0.5,9.03,NA,"Water depth greater than 300 cm",2023,2023
2023-05-23,10163,"ST004L1",2.55,0.6,9.91,NA,"Water depth greater than 300 cm",2023,2023
2023-05-24,10165,"ST004L1",2.74,0.8,10.22,NA,"Water depth greater than 300 cm",2023,2023
2023-05-25,10168,"ST004L1",4.32,0.3,11,NA,"Water depth > 300 cm",2023,2023
2023-05-26,10169,"ST004L1",4.38,0.3,8.41,NA,"Water depth > 300 cm",2023,2023
2023-05-29,10171,"ST004L1",NA,0.5,NA,NA,"Water depth greater than 300 cm. 
YSI left behind. Unable to record water temperature and DO.",2023,2023
2023-05-30,10172,"ST004L1",1.91,0.5,9.55,NA,"Water depth greater than 300 cm",2023,2023
2023-05-31,10175,"ST004L1",1.65,0.4,9.78,NA,"Water depth greater than 300 cm",2023,2023
2023-06-01,10178,"ST004L1",4.44,0.5,10.4,NA,"Water depth > 300 cm",2023,2023
2023-06-02,10179,"ST004L1",4.71,0.4,10.42,NA,"Water depth > 300 cm",2023,2023
2023-06-04,10182,"ST004L1",NA,0.2,10.85,NA,"Water depth greater than 300 cm",2023,2023
2023-06-05,10183,"ST004L1",3.63,0.4,9.63,NA,"Water depth greater than 300 cm",2023,2023
2023-06-06,10185,"ST004L1",3.96,0.2,9.72,NA,"Water depth > 300 cm",2023,2023
2023-06-07,10187,"ST004L1",2.6,0.5,10.25,NA,"Water depth greater than 300 cm",2023,2023
2023-06-08,10188,"ST004L1",4.6,0.6,10.99,NA,"Water depth > 300 cm",2023,2023
2023-06-09,10189,"ST004L1",5.8,NA,10.78,NA,"Water depth > 300 cm
Water velocity removed due to likely innacurate recording",2023,2023
2023-06-11,10193,"ST004L1",NA,0.5,10.55,NA,"Water depth greater than 300 cm",2023,2023
2023-06-12,10195,"ST004L1",2.63,0.5,10.4,NA,"Water depth greater than 300 cm",2023,2023
2023-06-13,10197,"ST004L1",2.42,0.8,10.53,NA,"Water depth greater than 300 cm.",2023,2023
2023-06-14,10198,"ST004L1",2.42,0.5,10.24,NA,"Water depth greater than 300 cm",2023,2023
2023-06-15,10200,"ST004L1",4.36,0.2,10.61,NA,"Water depth > 300 cm",2023,2023
2023-06-16,10201,"ST004L1",4.45,0.8,10.21,NA,"Water depth > 300 cm",2023,2023
2023-06-19,10205,"ST004L1",NA,0.5,10.37,299,NA,2023,2023
